BASEBALL

{'id': '2211792', 'name_brief': 'A. A.', 'first_name': 'Albert', 'last_name': 'Abreu', 'position': 'SP', 'age': 22}
{'id': '2228480', 'name_brief': 'B. B.', 'first_name': 'Brennan', 'last_name': 'Bernardino', 'position': 'RP', 'age': 26}
{'id': '2044503', 'name_brief': 'J. B.', 'first_name': 'Jose', 'last_name': 'Berrios', 'position': 'SP', 'age': 23}
{'id': '2800870', 'name_brief': 'B. B.', 'first_name': 'Branden', 'last_name': 'Berry', 'position': '1B', 'age': 24}
{'id': '1956552', 'name_brief': 'C. B.', 'first_name': 'Chris', 'last_name': 'Berset', 'position': 'C', 'age': 30}
{'id': '1623765', 'name_brief': 'D. B.', 'first_name': 'Dellin', 'last_name': 'Betances', 'position': 'RP', 'age': 30}
{'id': '2121065', 'name_brief': 'J. B.', 'first_name': 'Javier', 'last_name': 'Betancourt', 'position': 'SS', 'age': 22}
{'id': '1718084', 'name_brief': 'C. B.', 'first_name': 'Christian', 'last_name': 'Bethancourt', 'position': 'RP', 'age': 26}
{'id': '2804017', 'name_brief': 'D. B.', 'first_name': 'Danny', 'last_name': 'Bethea', 'position': 'C', 'age': 28}
{'id': '1941511', 'name_brief': 'C. B.', 'first_name': 'Chad', 'last_name': 'Bettis', 'position': 'SP', 'age': 28}
{'id': '2106654', 'name_brief': 'M. B.', 'first_name': 'Mookie', 'last_name': 'Betts', 'position': 'RF', 'age': 25}
{'id': '2211470', 'name_brief': 'J. B.', 'first_name': 'Joe', 'last_name': 'Biagini', 'position': 'RP', 'age': 27}
{'id': '1225728', 'name_brief': 'A. B.', 'first_name': 'Austin', 'last_name': 'Bibens-Dirkx', 'position': 'RP', 'age': 32}
{'id': '1910544', 'name_brief': 'D. B.', 'first_name': 'Dante', 'last_name': 'Bichette', 'position': '3B', 'age': 25}
{'id': '1757993', 'name_brief': 'J. B.', 'first_name': 'Jesse', 'last_name': 'Biddle', 'position': 'SP', 'age': 26}
{'id': '2167027', 'name_brief': 'C. B.', 'first_name': 'Christian', 'last_name': 'Binford', 'position': 'SP', 'age': 25}
{'id': '2040761', 'name_brief': 'G. B.', 'first_name': 'Greg', 'last_name': 'Bird', 'position': '1B', 'age': 25}
{'id': '2044501', 'name_brief': 'Z. B.', 'first_name': 'Zack', 'last_name': 'Bird', 'position': 'SP', 'age': 23}
{'id': '2836610', 'name_brief': 'C. B.', 'first_name': 'Cameron', 'last_name': 'Bishop', 'position': 'SP', 'age': 22}
{'id': '2114068', 'name_brief': 'T. B.', 'first_name': 'Ty', 'last_name': 'Blach', 'position': 'SP', 'age': 27}
{'id': '2040762', 'name_brief': 'C. B.', 'first_name': 'Corey', 'last_name': 'Black', 'position': 'SP', 'age': 26}
{'id': '2119559', 'name_brief': 'D. B.', 'first_name': 'Dan', 'last_name': 'Black', 'position': '1B', 'age': 30}
{'id': '1960255', 'name_brief': 'D. B.', 'first_name': 'Danny', 'last_name': 'Black', 'position': 'SS', 'age': 29}
{'id': '1947853', 'name_brief': 'C. B.', 'first_name': 'Clayton', 'last_name': 'Blackburn', 'position': 'SP', 'age': 25}
{'id': '2044524', 'name_brief': 'P. B.', 'first_name': 'Paul', 'last_name': 'Blackburn', 'position': 'SP', 'age': 24}
{'id': '1800284', 'name_brief': 'C. B.', 'first_name': 'Charlie', 'last_name': 'Blackmon', 'position': 'CF', 'age': 31}
{'id': '2066705', 'name_brief': 'A. B.', 'first_name': 'Aaron', 'last_name': 'Blair', 'position': 'SP', 'age': 25}
{'id': '2171827', 'name_brief': 'P. B.', 'first_name': 'Pat', 'last_name': 'Blair', 'position': '3B', 'age': 26}
{'id': '2227782', 'name_brief': 'F. B.', 'first_name': 'Felipe', 'last_name': 'Blanco', 'position': '3B', 'age': 24}
{'id': '1205708', 'name_brief': 'G. B.', 'first_name': 'Gregor', 'last_name': 'Blanco', 'position': 'LF', 'age': 34}
{'id': '2135261', 'name_brief': 'A. B.', 'first_name': 'Alex', 'last_name': 'Blandino', 'position': 'SS', 'age': 25}
{'id': '2171302', 'name_brief': 'A. B.', 'first_name': 'Aaron', 'last_name': 'Blanton', 'position': 'SS', 'age': 24}
{'id': '1954884', 'name_brief': 'J. B.', 'first_name': 'Jabari', 'last_name': 'Blash', 'position': 'RF', 'age': 28}
{'id': '2027414', 'name_brief': 'M. B.', 'first_name': 'Michael', 'last_name': 'Blazek', 'position': 'RP', 'age': 29}
{'id': '2120124', 'name_brief': 'R. B.', 'first_name': 'Richard', 'last_name': 'Bleier', 'position': 'RP', 'age': 30}
{'id': '1282514', 'name_brief': 'J. B.', 'first_name': 'Jerry', 'last_name': 'Blevins', 'position': 'RP', 'age': 34}
{'id': '2227125', 'name_brief': 'J. B.', 'first_name': 'Jeff', 'last_name': 'Boehm', 'position': '2B', 'age': 25}
{'id': '1945481', 'name_brief': 'X. B.', 'first_name': 'Xander', 'last_name': 'Bogaerts', 'position': 'SS', 'age': 25}
{'id': '2120725', 'name_brief': 'J. B.', 'first_name': 'Justin', 'last_name': 'Bohn', 'position': 'SS', 'age': 25}
{'id': '2048870', 'name_brief': 'R. B.', 'first_name': 'Royce', 'last_name': 'Bolinger', 'position': 'RF', 'age': 27}
{'id': '1947841', 'name_brief': 'J. B.', 'first_name': 'Jorge', 'last_name': 'Bonifacio', 'position': 'RF', 'age': 24}
{'id': '2803671', 'name_brief': 'B. B.', 'first_name': 'Buddy', 'last_name': 'Borden', 'position': 'RP', 'age': 25}
{'id': '1813205', 'name_brief': 'T. B.', 'first_name': 'Tyler', 'last_name': 'Bortnick', 'position': 'SS', 'age': 30}
{'id': '2444670', 'name_brief': 'R. B.', 'first_name': 'Ryan', 'last_name': 'Borucki', 'position': 'RP', 'age': 24}
{'id': '2043944', 'name_brief': 'B. B.', 'first_name': 'Buddy', 'last_name': 'Boshers', 'position': 'RP', 'age': 29}
{'id': '2801262', 'name_brief': 'J. B.', 'first_name': 'Jacob', 'last_name': 'Bosiokovic', 'position': '1B', 'age': 24}
{'id': '2117057', 'name_brief': 'C. B.', 'first_name': 'Christopher', 'last_name': 'Bostick', 'position': '2B', 'age': 25}
{'id': '2226658', 'name_brief': 'D. B.', 'first_name': 'David', 'last_name': 'Bote', 'position': '3B', 'age': 25}
{'id': '2836632', 'name_brief': 'S. B.', 'first_name': 'Sean', 'last_name': 'Bouchard', 'position': '1B', 'age': 21}
{'id': '2170132', 'name_brief': 'G. B.', 'first_name': 'Garrett', 'last_name': 'Boulware', 'position': 'C', 'age': 25}
{'id': '1741754', 'name_brief': 'J. B.', 'first_name': 'Justin', 'last_name': 'Bour', 'position': '1B', 'age': 29}
{'id': '1099038', 'name_brief': 'P. B.', 'first_name': 'Peter', 'last_name': 'Bourjos', 'position': 'LF', 'age': 31}
{'id': '2170719', 'name_brief': 'A. B.', 'first_name': 'Auston', 'last_name': 'Bousfield', 'position': 'CF', 'age': 24}
{'id': '2166519', 'name_brief': 'M. B.', 'first_name': 'Matt', 'last_name': 'Bowman', 'position': 'RP', 'age': 26}
{'id': '1813265', 'name_brief': 'B. B.', 'first_name': 'Brad', 'last_name': 'Boxberger', 'position': 'RP', 'age': 29}
{'id': '2173411', 'name_brief': 'M. B.', 'first_name': 'Matthew', 'last_name': 'Boyd', 'position': 'SP', 'age': 27}
{'id': '448910', 'name_brief': 'B. B.', 'first_name': 'Blaine', 'last_name': 'Boyer', 'position': 'RP', 'age': 36}
{'id': '2786283', 'name_brief': 'M. B.', 'first_name': 'Michael', 'last_name': 'Boyle', 'position': 'P', 'age': 23}
{'id': '1793607', 'name_brief': 'B. B.', 'first_name': 'Brad', 'last_name': 'Brach', 'position': 'RP', 'age': 31}
{'id': '2171295', 'name_brief': 'S. B.', 'first_name': 'Silvino', 'last_name': 'Bracho', 'position': 'RP', 'age': 25}
{'id': '2113632', 'name_brief': 'C. B.', 'first_name': 'Chasen', 'last_name': 'Bradford', 'position': 'RP', 'age': 28}
{'id': '1894626', 'name_brief': 'A. B.', 'first_name': 'Archie', 'last_name': 'Bradley', 'position': 'RP', 'age': 25}
{'id': '1960252', 'name_brief': 'J. B.', 'first_name': 'Jackie', 'last_name': 'Bradley', 'position': 'CF', 'age': 27}
{'id': '2042427', 'name_brief': 'M. B.', 'first_name': 'Michael', 'last_name': 'Brady', 'position': 'RP', 'age': 31}
{'id': '2120675', 'name_brief': 'P. B.', 'first_name': 'Patrick', 'last_name': 'Brady', 'position': '2B', 'age': 30}
{'id': '2218070', 'name_brief': 'J. B.', 'first_name': 'Justin', 'last_name': 'Brantley', 'position': 'RP', 'age': 27}
{'id': '1103277', 'name_brief': 'M. B.', 'first_name': 'Michael', 'last_name': 'Brantley', 'position': 'LF', 'age': 30}
{'id': '1794304', 'name_brief': 'R. B.', 'first_name': 'Rob', 'last_name': 'Brantly', 'position': 'C', 'age': 28}
{'id': '1661452', 'name_brief': 'R. B.', 'first_name': 'Ryan', 'last_name': 'Brasier', 'position': 'RP', 'age': 30}
{'id': '2169051', 'name_brief': 'S. B.', 'first_name': 'Steven', 'last_name': 'Brault', 'position': 'RP', 'age': 25}
{'id': '1103045', 'name_brief': 'R. B.', 'first_name': 'Ryan', 'last_name': 'Braun', 'position': 'LF', 'age': 34}
{'id': '2228082', 'name_brief': 'D. B.', 'first_name': 'Daniel', 'last_name': 'Bravo', 'position': '2B', 'age': 23}
{'id': '2804682', 'name_brief': 'A. B.', 'first_name': 'Adam', 'last_name': 'Bray', 'position': 'RP', 'age': 24}
{'id': '2119299', 'name_brief': 'C. B.', 'first_name': 'Colin', 'last_name': 'Bray', 'position': 'RF', 'age': 24}
{'id': '2821662', 'name_brief': 'J. B.', 'first_name': 'John', 'last_name': 'Brebbia', 'position': 'RP', 'age': 27}
{'id': '2184351', 'name_brief': 'A. B.', 'first_name': 'Alex', 'last_name': 'Bregman', 'position': '3B', 'age': 24}
{'id': '2759730', 'name_brief': 'T. B.', 'first_name': 'Tyler', 'last_name': 'Bremer', 'position': 'RP', 'age': 28}
{'id': '2803670', 'name_brief': 'C. B.', 'first_name': 'Colten', 'last_name': 'Brewer', 'position': 'SP', 'age': 25}
{'id': '2118904', 'name_brief': 'A. B.', 'first_name': 'Austin', 'last_name': 'Brice', 'position': 'RP', 'age': 25}
{'id': '2117125', 'name_brief': 'E. B.', 'first_name': 'Endrys', 'last_name': 'Briceno', 'position': 'SP', 'age': 26}
{'id': '2118843', 'name_brief': 'P. B.', 'first_name': 'Parker', 'last_name': 'Bridwell', 'position': 'SP', 'age': 26}
{'id': '2228202', 'name_brief': 'R. B.', 'first_name': 'Ryan', 'last_name': 'Brinley', 'position': 'P', 'age': 25}
{'id': '2044517', 'name_brief': 'L. B.', 'first_name': 'Lewis', 'last_name': 'Brinson', 'position': 'CF', 'age': 23}
{'id': '1962877', 'name_brief': 'S. B.', 'first_name': 'Socrates', 'last_name': 'Brito', 'position': 'CF', 'age': 25}
{'id': '1806043', 'name_brief': 'B. B.', 'first_name': 'Buck', 'last_name': 'Britton', 'position': '2B', 'age': 31}
{'id': '1733482', 'name_brief': 'Z. B.', 'first_name': 'Zach', 'last_name': 'Britton', 'position': 'RP', 'age': 30}
{'id': '1795904', 'name_brief': 'M. B.', 'first_name': 'Mike', 'last_name': 'Broadway', 'position': 'RP', 'age': 31}
{'id': '2772288', 'name_brief': 'B. B.', 'first_name': 'Brandon', 'last_name': 'Brosher', 'position': 'C', 'age': 23}
{'id': '1757974', 'name_brief': 'R. B.', 'first_name': 'Rex', 'last_name': 'Brothers', 'position': 'RP', 'age': 30}
{'id': '2119601', 'name_brief': 'G. B.', 'first_name': 'Geoff', 'last_name': 'Broussard', 'position': 'P', 'age': 27}
{'id': '2777673', 'name_brief': 'C. B.', 'first_name': 'Cassidy', 'last_name': 'Brown', 'position': 'C', 'age': 23}
{'id': '1960260', 'name_brief': 'K. B.', 'first_name': 'Kelson', 'last_name': 'Brown', 'position': 'SS', 'age': 30}
{'id': '2227898', 'name_brief': 'R. B.', 'first_name': 'Rashad', 'last_name': 'Brown', 'position': 'LF', 'age': 24}
{'id': '2120040', 'name_brief': 'T. B.', 'first_name': 'Trevor', 'last_name': 'Brown', 'position': 'C', 'age': 26}
{'id': '2122210', 'name_brief': 'W. B.', 'first_name': 'Wil', 'last_name': 'Browning', 'position': 'RP', 'age': 29}
{'id': '1740911', 'name_brief': 'K. B.', 'first_name': 'Keon', 'last_name': 'Broxton', 'position': 'CF', 'age': 27}
{'id': '1133731', 'name_brief': 'J. B.', 'first_name': 'Jay', 'last_name': 'Bruce', 'position': 'RF', 'age': 31}
{'id': '2171877', 'name_brief': 'J. B.', 'first_name': 'Jaycob', 'last_name': 'Brugman', 'position': 'CF', 'age': 26}
{'id': '2071263', 'name_brief': 'K. B.', 'first_name': 'Kris', 'last_name': 'Bryant', 'position': '3B', 'age': 26}
{'id': '2114136', 'name_brief': 'J. B.', 'first_name': 'Jake', 'last_name': 'Buchanan', 'position': 'RP', 'age': 28}
{'id': '1184594', 'name_brief': 'C. B.', 'first_name': 'Clay', 'last_name': 'Buchholz', 'position': 'SP', 'age': 33}
{'id': '1959088', 'name_brief': 'R. B.', 'first_name': 'Ryan', 'last_name': 'Buchter', 'position': 'RP', 'age': 31}
{'id': '1956930', 'name_brief': 'C. B.', 'first_name': 'Cody', 'last_name': 'Buckel', 'position': 'RP', 'age': 25}
{'id': '2184468', 'name_brief': 'W. B.', 'first_name': 'Walker', 'last_name': 'Buehler', 'position': 'RP', 'age': 23}
{'id': '2171389', 'name_brief': 'R. B.', 'first_name': 'Ronald', 'last_name': 'Bueno', 'position': '2B', 'age': 25}
{'id': '2750311', 'name_brief': 'T. B.', 'first_name': 'Tyler', 'last_name': 'Bugner', 'position': 'RP', 'age': 23}
{'id': '1619074', 'name_brief': 'M. B.', 'first_name': 'Madison', 'last_name': 'Bumgarner', 'position': 'SP', 'age': 28}
{'id': '2637180', 'name_brief': 'A. B.', 'first_name': 'Aaron', 'last_name': 'Bummer', 'position': 'RP', 'age': 24}
{'id': '1971218', 'name_brief': 'B. B.', 'first_name': 'Bobby', 'last_name': 'Bundy', 'position': 'SP', 'age': 28}
{'id': '1894623', 'name_brief': 'D. B.', 'first_name': 'Dylan', 'last_name': 'Bundy', 'position': 'SP', 'age': 25}
{'id': '2167354', 'name_brief': 'N. B.', 'first_name': 'Nick', 'last_name': 'Burdi', 'position': 'RP', 'age': 25}
{'id': '2250611', 'name_brief': 'Z. B.', 'first_name': 'Zack', 'last_name': 'Burdi', 'position': 'RP', 'age': 23}
{'id': '2121066', 'name_brief': 'A. B.', 'first_name': 'Alex', 'last_name': 'Burg', 'position': 'C', 'age': 30}
{'id': '549243', 'name_brief': 'B. B.', 'first_name': 'Brian', 'last_name': 'Burgamy', 'position': '2B', 'age': 36}
{'id': '1599600', 'name_brief': 'M. B.', 'first_name': 'Michael', 'last_name': 'Burgess', 'position': 'RF', 'age': 29}
{'id': '2228083', 'name_brief': 'A. B.', 'first_name': 'Aldemar', 'last_name': 'Burgos', 'position': 'CF', 'age': 21}
{'id': '2167936', 'name_brief': 'A. B.', 'first_name': 'Alex', 'last_name': 'Burgos', 'position': 'P', 'age': 27}
{'id': '2049970', 'name_brief': 'E. B.', 'first_name': 'Enrique', 'last_name': 'Burgos', 'position': 'RP', 'age': 27}
{'id': '2046042', 'name_brief': 'B. B.', 'first_name': 'Billy', 'last_name': 'Burns', 'position': 'CF', 'age': 28}
{'id': '2228457', 'name_brief': 'A. B.', 'first_name': 'Alan', 'last_name': 'Busenitz', 'position': 'RP', 'age': 27}
{'id': '547421', 'name_brief': 'M. B.', 'first_name': 'Matt', 'last_name': 'Bush', 'position': 'RP', 'age': 32}
{'id': '1960787', 'name_brief': 'N. B.', 'first_name': 'Nick', 'last_name': 'Buss', 'position': 'LF', 'age': 31}
{'id': '593268', 'name_brief': 'D. B.', 'first_name': 'Drew', 'last_name': 'Butera', 'position': 'C', 'age': 34}
{'id': '2804513', 'name_brief': 'B. B.', 'first_name': 'Blake', 'last_name': 'Butler', 'position': '2B', 'age': 24}
{'id': '1805189', 'name_brief': 'D. B.', 'first_name': 'Dan', 'last_name': 'Butler', 'position': 'C', 'age': 31}
{'id': '2044496', 'name_brief': 'E. B.', 'first_name': 'Eddie', 'last_name': 'Butler', 'position': 'SP', 'age': 27}
{'id': '2734153', 'name_brief': 'T. B.', 'first_name': 'Ty', 'last_name': 'Buttrey', 'position': 'RP', 'age': 25}
{'id': '2000026', 'name_brief': 'B. B.', 'first_name': 'Byron', 'last_name': 'Buxton', 'position': 'CF', 'age': 24}
{'id': '2227744', 'name_brief': 'J. C.', 'first_name': 'Juan', 'last_name': 'Caballero', 'position': 'RP', 'age': 25}
{'id': '2171882', 'name_brief': 'L. C.', 'first_name': 'Luis', 'last_name': 'Caballero', 'position': '3B', 'age': 25}
{'id': '548513', 'name_brief': 'A. C.', 'first_name': 'Asdrubal', 'last_name': 'Cabrera', 'position': 'SS', 'age': 32}
{'id': '2821757', 'name_brief': 'E. C.', 'first_name': 'Edward', 'last_name': 'Cabrera', 'position': 'RP', 'age': 19}
{'id': '2042935', 'name_brief': 'M. C.', 'first_name': 'Mauricio', 'last_name': 'Cabrera', 'position': 'RP', 'age': 24}
{'id': '288897', 'name_brief': 'M. C.', 'first_name': 'Miguel', 'last_name': 'Cabrera', 'position': '1B', 'age': 34}
{'id': '2821765', 'name_brief': 'O. C.', 'first_name': 'Oswaldo', 'last_name': 'Cabrera', 'position': '3B', 'age': 19}
{'id': '1953419', 'name_brief': 'Y. C.', 'first_name': 'Yordy', 'last_name': 'Cabrera', 'position': '3B', 'age': 27}
{'id': '1619075', 'name_brief': 'T. C.', 'first_name': 'Trevor', 'last_name': 'Cahill', 'position': 'SP', 'age': 30}
{'id': '1103279', 'name_brief': 'L. C.', 'first_name': 'Lorenzo', 'last_name': 'Cain', 'position': 'CF', 'age': 31}
{'id': '2227772', 'name_brief': 'B. C.', 'first_name': 'Bruce', 'last_name': 'Caldwell', 'position': 'DH', 'age': 26}
{'id': '1811964', 'name_brief': 'K. C.', 'first_name': 'Kole', 'last_name': 'Calhoun', 'position': 'RF', 'age': 30}
{'id': '2211781', 'name_brief': 'W. C.', 'first_name': 'Willie', 'last_name': 'Calhoun', 'position': 'LF', 'age': 23}
{'id': '2044530', 'name_brief': 'O. C.', 'first_name': 'Orlando', 'last_name': 'Calixte', 'position': 'LF', 'age': 26}
{'id': '2227060', 'name_brief': 'J. C.', 'first_name': 'Jamie', 'last_name': 'Callahan', 'position': 'RP', 'age': 23}
{'id': '2167325', 'name_brief': 'J. C.', 'first_name': 'Johan', 'last_name': 'Camargo', 'position': '3B', 'age': 24}
{'id': '1947848', 'name_brief': 'V. C.', 'first_name': 'Vicente', 'last_name': 'Campos', 'position': 'RP', 'age': 25}
{'id': '2836688', 'name_brief': 'L. C.', 'first_name': 'Luis', 'last_name': 'Campusano', 'position': 'C', 'age': 19}
{'id': '2051255', 'name_brief': 'J. C.', 'first_name': 'Jeimer', 'last_name': 'Candelario', 'position': '3B', 'age': 24}
{'id': '1960772', 'name_brief': 'M. C.', 'first_name': 'Mark', 'last_name': 'Canha', 'position': 'RF', 'age': 29}
{'id': '2836689', 'name_brief': 'G. C.', 'first_name': 'Griffin', 'last_name': 'Canning', 'position': 'SP', 'age': 21}
{'id': '532997', 'name_brief': 'R. C.', 'first_name': 'Robinson', 'last_name': 'Cano', 'position': '2B', 'age': 35}
{'id': '2592844', 'name_brief': 'Y. C.', 'first_name': 'Yender', 'last_name': 'Caramo', 'position': 'RP', 'age': 26}
{'id': '2066830', 'name_brief': 'V. C.', 'first_name': 'Victor', 'last_name': 'Caratini', 'position': 'C', 'age': 24}
{'id': '2804219', 'name_brief': 'J. C.', 'first_name': 'J.C.', 'last_name': 'Cardenas', 'position': 'SS', 'age': 23}
{'id': '1987620', 'name_brief': 'A. C.', 'first_name': 'Adonys', 'last_name': 'Cardona', 'position': 'SP', 'age': 24}
{'id': '2228081', 'name_brief': 'S. C.', 'first_name': 'Stephen', 'last_name': 'Cardullo', 'position': 'LF', 'age': 30}
{'id': '2171249', 'name_brief': 'D. C.', 'first_name': 'D.K.', 'last_name': 'Carey', 'position': 'CF', 'age': 26}
{'id': '2171291', 'name_brief': 'B. C.', 'first_name': 'Ben', 'last_name': 'Carhart', 'position': 'C', 'age': 28}
{'id': '2218314', 'name_brief': 'S. C.', 'first_name': 'Shane', 'last_name': 'Carle', 'position': 'RP', 'age': 26}
{'id': '2836694', 'name_brief': 'S. C.', 'first_name': 'Sam', 'last_name': 'Carlson', 'position': 'SP', 'age': 19}
{'id': '1537180', 'name_brief': 'D. C.', 'first_name': 'David', 'last_name': 'Carpenter', 'position': 'RP', 'age': 32}
{'id': '1794765', 'name_brief': 'M. C.', 'first_name': 'Matt', 'last_name': 'Carpenter', 'position': '1B', 'age': 32}
{'id': '2223643', 'name_brief': 'R. C.', 'first_name': 'Ryan', 'last_name': 'Carpenter', 'position': 'RP', 'age': 27}
{'id': '1231629', 'name_brief': 'C. C.', 'first_name': 'Carlos', 'last_name': 'Carrasco', 'position': 'SP', 'age': 31}
{'id': '1589117', 'name_brief': 'E. C.', 'first_name': 'Ezequiel', 'last_name': 'Carrera', 'position': 'LF', 'age': 30}
{'id': '1940756', 'name_brief': 'M. C.', 'first_name': 'Marco', 'last_name': 'Carrillo', 'position': 'RP', 'age': 31}
{'id': '2914056', 'name_brief': 'C. C.', 'first_name': 'Cody', 'last_name': 'Carroll', 'position': 'RP', 'age': 25}
{'id': '2171699', 'name_brief': 'D. C.', 'first_name': 'Damion', 'last_name': 'Carroll', 'position': 'RP', 'age': 24}
{'id': '1102958', 'name_brief': 'C. C.', 'first_name': 'Chris', 'last_name': 'Carter', 'position': '1B', 'age': 31}
{'id': '1935463', 'name_brief': 'C. C.', 'first_name': 'Curt', 'last_name': 'Casali', 'position': 'C', 'age': 29}
{'id': '2699567', 'name_brief': 'R. C.', 'first_name': 'Ralston', 'last_name': 'Cash', 'position': 'RP', 'age': 26}
{'id': '1661425', 'name_brief': 'A. C.', 'first_name': 'Andrew', 'last_name': 'Cashner', 'position': 'SP', 'age': 31}
{'id': '515663', 'name_brief': 'S. C.', 'first_name': 'Santiago', 'last_name': 'Casilla', 'position': 'RP', 'age': 37}
{'id': '2117266', 'name_brief': 'R. C.', 'first_name': 'Ryan', 'last_name': 'Casteel', 'position': '1B', 'age': 26}
{'id': '1765816', 'name_brief': 'N. C.', 'first_name': 'Nicholas', 'last_name': 'Castellanos', 'position': '3B', 'age': 26}
